date,avg_tmp,day_p,avg_wind,avg_rhum,t_sd,snow,avg_gtmp,season,CNT
2021-03-24,10.8,,2.4,61.5,19.53,,11.7,0,"91,845"
2021-03-25,11.9,,2.2,68.5,20.86,,13.5,0,"94,209"
2021-03-26,12.6,,1.4,58.4,16.98,,13.4,0,"97,153"
2021-03-27,12.1,25.5,2.5,70.9,3.72,,10.5,0,"20,331"
2021-03-28,9,9.2,3.3,95.8,2.35,,10.2,0,"32,571"
2021-03-29,10.2,0.2,3.3,62.3,18.24,,11.4,0,"74,935"
2021-03-30,10.8,,2.2,47.3,24.53,,12.6,0,"98,689"
2021-03-31,14.5,,1.8,41,23.29,,14.2,0,"113,259"
2021-04-01,17.7,,3.5,33,20.91,,14.4,0,"116,640"
2021-04-02,17.8,0,3.2,35.6,15.37,,15.3,0,"110,607"
2021-04-03,14.9,56.2,3.1,80.8,1.98,,13.9,0,"14,026"
2021-04-04,11.9,0.6,3.2,65.8,12.91,,13.1,0,"94,160"
2021-04-05,11.9,,2.4,47.9,25.81,,14.5,0,"110,533"
2021-04-06,13.9,,2.5,50.9,23.34,,15.2,0,"114,292"
2021-04-07,14.1,,2.5,47.5,24.49,,15.4,0,"114,207"
2021-04-08,13,,2.7,34,25.85,,15.1,0,"105,191"
2021-04-09,13.6,,2.7,39.3,25.3,,15,0,"113,974"
2021-04-10,12.6,,2.6,50,23.77,,15.2,0,"110,980"
2021-04-11,15,,1.7,45.4,22.57,,15.9,0,"113,592"
2021-04-12,13.8,22,2.4,70.4,5.39,,13.2,0,"28,992"
2021-04-13,10.4,8,3.7,74,14.95,,14.5,0,"84,172"
2021-04-14,8.4,,2.9,58.5,27.31,,13.3,0,"98,226"
2021-04-15,11.6,,2.1,62.3,24.78,,14.9,0,"108,960"
2021-04-16,11.3,0.7,2.6,60,8.59,,12.6,0,"82,177"
2021-04-17,9.6,0,2.6,56.6,13.62,,12.2,0,"71,082"
2021-04-18,9.9,,3.2,64.3,26.94,,14,0,"100,004"
2021-04-19,12.2,,2.4,65.3,26.18,,15.6,0,"108,598"
2021-04-20,14.8,,1.9,55.1,24.8,,17.3,0,"113,785"
2021-04-21,19.1,,1.8,43.1,25.12,,19.8,0,"119,380"
2021-04-22,20.9,,2.5,37.9,15.7,,20.1,0,"116,722"
2021-04-23,19,0,3.2,41.4,8.36,,17.1,0,"116,476"
2021-04-24,18.3,0,2.7,43,13.65,,17.7,0,"118,773"
2021-04-25,18.2,,2.7,50,27.12,,21.4,0,"127,151"
2021-04-26,16.2,,2.6,51.8,21.57,,20.1,0,"122,090"
2021-04-27,15.4,1.7,2.3,62.4,10.37,,17.3,0,"103,959"
2021-04-28,14.5,4.7,2.4,64.1,16.09,,16.3,0,"115,380"
2021-04-29,14.6,3.9,2.3,54.1,15.99,,16.9,0,"105,944"
2021-04-30,11.3,26.3,2.4,81.8,9.45,,12.8,0,"83,165"
2021-05-01,10.2,8,2.7,80.8,11.89,,12.4,0,"41,123"
2021-05-02,12.4,1.7,3.1,67.9,27.71,,16.8,0,"115,492"
2021-05-03,14.1,,2.1,56.4,27.7,,17.3,0,"122,393"
2021-05-04,13.8,19.6,2.1,82.6,3.68,,13.5,0,"24,069"
2021-05-05,13.9,0.1,3.5,64.4,28.34,,17.6,0,"125,213"
2021-05-06,15.7,,2.4,46.4,23.81,,16.8,0,"121,660"
2021-05-07,14.4,8.8,3.4,60.3,17.12,,15.5,0,"88,097"
2021-05-08,14.3,,3.4,66.1,23.01,,16.9,0,"73,912"
2021-05-09,15.7,,3.5,51.3,30.44,,18.2,0,"114,851"
2021-05-10,13.2,0,1.8,67.9,4.69,,13.5,0,"93,814"
2021-05-11,18.5,,2.7,48.9,27.17,,18.7,0,"130,314"
2021-05-12,22,,2.2,39.5,26.51,,21.7,0,"130,245"
2021-05-13,22.9,,1.9,54.4,27.3,,24.6,0,"128,298"
2021-05-14,24.1,,1.7,60.3,24.38,,25.2,0,"128,239"
2021-05-15,22.1,15,1.7,79.5,9.42,,22.9,0,"36,082"
2021-05-16,18.4,66.9,2.5,97.6,3.05,,19.6,0,"2,514"
2021-05-17,15.3,3.1,1.6,93,5.21,,17.4,0,"60,065"
2021-05-18,17.9,,1.7,70.5,24.12,,20.2,0,"127,759"
2021-05-19,19.9,,1.8,52.3,29.93,,22.3,0,"133,864"
2021-05-20,18.7,0.9,2.5,59.8,6.8,,17.9,0,"67,451"
2021-05-21,16,6.9,1.7,86.5,7.35,,17.4,0,"78,809"
2021-05-22,18.6,0.2,2.5,69.3,28.69,,21.8,0,"128,763"
2021-05-23,19.5,,1.7,64.4,19.28,,21,0,"115,588"
2021-05-24,19.4,,2.7,61,26.9,,22.8,0,"122,961"
2021-05-25,15.3,8.3,3.2,72.3,19.29,,17.9,0,"93,453"
2021-05-26,18,0,2.9,58.5,17.95,,18.8,0,"120,987"
2021-05-27,15.8,8.9,2.8,83,5.08,,16.4,0,"74,271"
2021-05-28,15.3,12.3,2.6,86,11.26,,17.4,0,"78,928"
2021-05-29,15.4,0.3,2.2,79.8,10.45,,18.1,0,"63,064"
2021-05-30,18.4,18.1,2.1,73,29.45,,21.9,0,"92,536"
2021-05-31,19.9,4,1.8,78.9,12.52,,21.1,0,"115,335"
2021-06-01,20.2,3.2,2.2,74.6,13.01,,21.1,1,"110,305"
2021-06-02,23.2,,2.1,64.4,26.82,,25,1,"130,227"
2021-06-03,19.1,18.1,1.8,80.8,5.11,,20.4,1,"41,123"
2021-06-04,18.5,,2.9,69.4,29.01,,22.7,1,"131,838"
2021-06-05,20.8,,3.3,68.1,23.11,,22.2,1,"127,568"
2021-06-06,23,,2.2,69.6,23.46,,25,1,"116,208"
2021-06-07,21.1,0,1.7,71.5,7.02,,21.1,1,"121,944"
2021-06-08,23.6,0.1,1.7,69.6,21.25,,25.4,1,"129,558"
2021-06-09,25.8,,1.6,59.1,24.78,,26.5,1,"126,823"
2021-06-10,24.9,6.1,2.2,68.5,14.13,,25.5,1,"82,549"
2021-06-11,21.5,4.6,2.8,84.5,10.08,,23.8,1,"120,869"
2021-06-12,24.2,,1.8,74.6,26.92,,27.3,1,"116,059"
2021-06-13,24.8,,2,72.6,26.48,,27.9,1,"103,603"
2021-06-14,24.8,,2.1,68.8,22.29,,27.8,1,"128,217"
2021-06-15,22.5,1.9,2.3,79.1,7.61,,23.3,1,"97,851"
2021-06-16,24.3,,3.6,59.9,27.3,,27.3,1,"139,346"
2021-06-17,21.9,0,2.4,71.4,9.59,,23.4,1,"115,752"
2021-06-18,20,6.3,2.5,92.1,4.5,,21.6,1,"78,992"
2021-06-19,22.3,,1.8,74,26.47,,26.1,1,"122,359"
2021-06-20,22.9,,2.8,73.3,25.87,,26.9,1,"114,793"
2021-06-21,23.6,,2.2,67,25.72,,28.1,1,"138,150"
2021-06-22,22.8,0,2.1,67.9,20.23,,25.8,1,"124,808"
2021-06-23,22.4,7.5,2.4,70.5,19.49,,26.9,1,"126,714"
2021-06-24,23,,1.9,71.1,17.8,,25.2,1,"134,714"
2021-06-25,24.1,,2,69,24.74,,28,1,"140,870"
2021-06-26,22.8,4.5,1.8,78.5,14.24,,25,1,"105,813"
2021-06-27,24.5,38.2,2,72.1,22.48,,27.8,1,"92,869"
2021-06-28,23.7,0.1,1.9,76.4,13.52,,25,1,"106,378"
2021-06-29,23.9,8,1.8,78.6,14.1,,26.4,1,"111,907"
2021-06-30,24.3,6,1.3,77.9,16.22,,26.3,1,"122,200"
2021-07-01,26.3,,1.8,70.9,20.59,,27.4,1,"138,855"
2021-07-02,27.1,,2.3,64.1,22.19,,27.2,1,"137,755"
2021-07-03,22.6,60,3.6,80,7.51,,23.5,1,"51,624"
2021-07-04,21.4,21.4,2.3,96.8,2.69,,22.2,1,"34,280"
2021-07-05,23.3,,1.4,80.3,12.59,,24.6,1,"137,012"
2021-07-06,25.3,,1.6,73.4,19.15,,26.8,1,"141,676"
2021-07-07,26.4,12.7,1.5,78.5,11.81,,26.6,1,"120,685"
2021-07-08,26,2.9,2,81.6,14.1,,27,1,"120,509"
2021-07-09,25.5,0,1.9,77.3,14.49,,27,1,"133,467"
2021-07-10,25.9,0.5,2.4,80.4,17.4,,26.9,1,"108,159"
2021-07-11,25.7,0.4,2.2,86.8,7.53,,26.3,1,"83,832"
2021-07-12,28.1,,1.6,75.1,19.1,,29,1,"127,772"
2021-07-13,28.8,,1.7,76.1,11.59,,28.5,1,"127,633"
2021-07-14,29.7,,2.2,71.4,22.48,,30.6,1,"122,931"
2021-07-15,29.1,0,2.1,71.1,22.77,,31.8,1,"103,482"
2021-07-16,28.8,,2.2,68.4,26.76,,32.5,1,"104,228"
2021-07-17,29.1,0,2.3,63.1,22.58,,32.4,1,"104,910"
2021-07-18,29.6,,2.1,62.5,23.37,,33.1,1,"93,806"
2021-07-19,26.4,67.4,1.9,80.1,10.07,,28,1,"95,132"
2021-07-20,27.9,0,1.5,75.8,14.62,,28.9,1,"120,043"
2021-07-21,30.5,,1.7,64,24.1,,30.5,1,"117,569"
2021-07-22,31.2,,2,59.8,27.69,,31.4,1,"114,672"
2021-07-23,31.2,,1.8,61.8,26.91,,32.2,1,"113,117"
2021-07-24,31.7,,1.7,57.4,27.78,,32.6,1,"91,773"
2021-07-25,31.5,,2,55.8,27.63,,34.2,1,"80,957"
2021-07-26,31.2,,2.4,54.9,29.3,,35.3,1,"113,912"
2021-07-27,31.1,,2.1,60.5,17.22,,33.3,1,"113,813"
2021-07-28,30.4,0,1.9,67.4,16.37,,33.5,1,"108,399"
2021-07-29,29.6,,2,69.9,14.86,,31.3,1,"111,818"
2021-07-30,30.5,,2.1,63.1,21.86,,33.5,1,"113,329"
2021-07-31,29.8,3,2.5,69.9,21.19,,31.6,1,"90,356"
2021-08-01,27.1,21,1.3,81.8,6.56,,28.3,1,"41,845"
2021-08-02,26.5,1.7,1.6,82.6,8.42,,27.8,1,"99,544"
2021-08-03,28,0,1.8,76.9,13.25,,29,1,"117,242"
2021-08-04,28.9,,2,70.6,19.55,,29.9,1,"117,405"
2021-08-05,29.4,,2.1,68.1,20.51,,30.7,1,"118,205"
2021-08-06,28.1,,2.1,68.4,18.13,,33.8,1,"117,103"
2021-08-07,28,,2.1,65,23.48,,35.3,1,"109,849"
2021-08-08,26.8,12.7,1.7,74.8,11.91,,28.9,1,"74,145"
2021-08-09,28.3,,2.3,62.4,24.73,,31.7,1,"126,850"
2021-08-10,27.7,,2.3,62.5,20.07,,31.1,1,"130,505"
2021-08-11,27.4,0,2,70.3,16.55,,31.5,1,"126,807"
2021-08-12,26.8,0,1.8,67.1,14.8,,29.6,1,"105,295"
2021-08-13,26.6,,2,70.4,12.03,,28.8,1,"133,625"
2021-08-14,26.1,,3,63.9,15.6,,29.6,1,"126,122"
2021-08-15,26.9,,2.3,59.6,23.31,,30.6,1,"117,873"
2021-08-16,27.3,0,2.3,61.1,23.19,,33.6,1,"114,058"
2021-08-17,25.9,9.3,2.4,65,17.49,,30.6,1,"82,028"
2021-08-18,24.3,5.6,2.8,69.6,17.87,,25.1,1,"118,076"
2021-08-19,26,,2.6,57.1,20.95,,29.1,1,"143,490"
2021-08-20,26.6,0,2.3,63.6,17.21,,28.9,1,"137,294"
2021-08-21,23.8,62.8,2.7,88.1,6.31,,25.7,1,"40,149"
2021-08-22,24.4,0,2.1,81.5,8.64,,24.7,1,"119,042"
2021-08-23,22.4,7.4,2,89.3,3.81,,22.9,1,"46,686"
2021-08-24,23.4,10.5,2.9,93.6,4.58,,24,1,"40,740"
2021-08-25,25,0.3,1.8,85.5,8.96,,26.7,1,"119,576"
2021-08-26,25.5,0.7,2.5,84.9,8.07,,25.9,1,"120,865"
2021-08-27,22.4,0.9,1.3,83.5,3.01,,23.1,1,"84,328"
2021-08-28,23.6,,1.8,80.4,15.44,,25.1,1,"132,238"
2021-08-29,23.7,0.9,1.6,82.6,9.6,,24.3,1,"119,703"
2021-08-30,24.2,0,1.4,77.5,12.46,,25.3,1,"140,368"
2021-08-31,20.5,77.4,2.3,93.3,2.39,,21.2,1,"24,918"
2021-09-01,21.4,0.8,2.9,83.1,7.24,,22.4,2,"120,894"
2021-09-02,23.5,,2.1,70.3,13.24,,24.4,2,"138,015"
2021-09-03,24.3,,2.4,60.3,24.64,,26.7,2,"152,417"
2021-09-04,23.2,,2.7,57,20.58,,25.7,2,"147,188"
2021-09-05,23.1,,3.2,61.1,15.83,,23.8,2,"137,477"
2021-09-06,22.3,12,3.2,70.1,12.02,,23.2,2,"73,466"
2021-09-07,19.6,29.6,2.3,98.1,1.8,,20.4,2,"14,591"
2021-09-08,22.2,1.6,1.7,81.3,18.18,,23.7,2,"138,853"
2021-09-09,23.5,,1.5,76.5,18.9,,25.5,2,"144,735"
2021-09-10,23.6,,1.9,76,16.96,,25.6,2,"140,589"
2021-09-11,24,,1.7,73.1,19.54,,25.8,2,"135,402"
2021-09-12,24.2,,1.8,64.6,22.15,,26.4,2,"127,028"
2021-09-13,24.8,,2.4,67.1,17.61,,26.9,2,"141,744"
2021-09-14,24.6,,2.6,63.3,21.88,,27.8,2,"143,589"
2021-09-15,23.6,,3.6,57.5,22.62,,27,2,"145,669"
2021-09-16,22.9,,2.6,61.1,20.18,,26.6,2,"145,375"
2021-09-17,23.5,,3,61.4,18.05,,27.6,2,"149,248"
2021-09-18,23.9,,1.6,65.1,19.77,,29.4,2,"128,566"
2021-09-19,23.7,,1.9,62.9,13.97,,26.8,2,"112,630"
2021-09-20,23.7,,2.7,63.6,19.86,,29,2,"104,603"
2021-09-21,22,68.1,2.9,85.1,11.84,,23.9,2,"77,695"
2021-09-22,20.2,4.5,2.7,79,14.89,,22,2,"116,915"
2021-09-23,20.9,,2.4,67.3,18.01,,22.7,2,"145,809"
2021-09-24,21.8,,2.2,67.5,18.34,,23.1,2,"151,973"
2021-09-25,21.2,,2.3,72.6,7.2,,21.1,2,"143,617"
2021-09-26,22.6,,2.3,63,18.13,,23.9,2,"139,182"
2021-09-27,21.6,0,2.4,66,11.36,,21.6,2,"126,623"
2021-09-28,21.5,1.3,2.2,75.1,9.29,,22.5,2,"89,055"
2021-09-29,20.2,13.1,1.7,93.5,2.85,,21.1,2,"57,781"
2021-09-30,20.3,,1.5,83.9,17.2,,22.2,2,"145,928"
2021-10-01,21.1,13.3,2.4,75.8,18.42,,22.9,2,"138,491"
2021-10-02,20.7,,1.6,77.1,16.92,,23.2,2,"136,182"
2021-10-03,22.3,,1.9,69.5,17.47,,22.9,2,"135,425"
2021-10-04,22.9,3.6,2.9,81,2.97,,21.7,2,"75,930"
2021-10-05,23.6,0,3.3,82.4,8.11,,23.2,2,"119,181"
2021-10-06,18.8,6.4,2.8,91.5,3.26,,20.2,2,"79,697"
2021-10-07,19.4,4.6,1.9,85.5,4.86,,20.6,2,"116,818"
2021-10-08,18.8,3.5,1.7,91.3,2.8,,19.8,2,"70,341"
2021-10-09,20.9,0.4,2.3,83.5,7.05,,20.5,2,"122,751"
2021-10-10,19.9,14.2,2.2,89,3.12,,20.6,2,"36,212"
2021-10-11,15.2,0.3,2.2,78.6,8.47,,18,2,"122,066"
2021-10-12,17.9,,3.3,67.1,11.55,,18.2,2,"136,913"
2021-10-13,19.6,,2.4,66.6,17.28,,19.3,2,"146,363"
2021-10-14,19.7,,2,73.6,12.85,,20.9,2,"145,060"
2021-10-15,19,0,2.1,74.4,7.21,,20.1,2,"128,018"
2021-10-16,10.7,0,3.4,47.5,8.78,,13.8,2,"83,290"
2021-10-17,5.6,,2.9,37.4,18.7,,10.5,2,"69,495"
2021-10-18,9.6,5.6,2,60.4,12.08,,11.7,2,"89,456"
2021-10-19,10.9,4.4,2.4,72.8,13.34,,13.9,2,"105,129"
2021-10-20,9.5,,1.7,64.9,16.7,,12.7,2,"116,327"
2021-10-21,9.8,,1.7,64.1,5.13,,12.2,2,"116,401"
2021-10-22,10.8,,1.8,58.4,16.45,,12.5,2,"121,592"
2021-10-23,11.4,,1.6,57.3,16.25,,12.5,2,"107,272"
2021-10-24,11.4,,1.7,63.1,15.97,,12.4,2,"99,056"
2021-10-25,11.7,,1.9,64.5,11.74,,12.7,2,"116,265"
2021-10-26,13,,1.7,74.5,13.08,,12.9,2,"125,167"
2021-10-27,13.4,0,2.2,63.4,14.72,,13.9,2,"123,048"
2021-10-28,12.7,,1.4,54.6,15.58,,12.7,2,"126,416"
2021-10-29,14.6,,2,55.9,14.16,,13.9,2,"129,282"
2021-10-30,13.8,,1.6,62.4,6.35,,12.9,2,"111,853"
2021-10-31,14.1,0.7,1.6,73.3,12.25,,14,2,"96,432"
2021-11-01,12.9,,1.9,77.3,11.32,,13.4,2,"119,911"
2021-11-02,11.5,,1.7,76.6,12.69,,12.4,2,"128,186"
2021-11-03,12.1,,1.5,71.1,13.24,,12.3,2,"129,594"
2021-11-04,12.1,0,1.3,80.4,6.9,,11.5,2,"123,993"
2021-11-05,13,,1.5,68.5,12.76,,12.3,2,"130,048"
2021-11-06,14.1,,1.6,61.1,12.8,,12.7,2,"118,833"
2021-11-07,15.3,,2.1,57.5,12.2,,13.1,2,"111,896"
2021-11-08,8.6,25.7,3.2,82.1,2.57,,10,2,"18,569"
2021-11-09,4.9,2,2.4,80.3,3.4,,6.8,2,"38,917"
2021-11-10,4.2,0.3,2.5,73.4,8.8,,7,2,"82,413"
2021-11-11,5.3,0,2.9,60.6,9.68,,6.5,2,"93,961"
2021-11-12,4.5,,2.6,55.4,13.47,,6,2,"93,366"
2021-11-13,7.3,,1.5,66.1,9.9,,6.5,2,"89,598"
2021-11-14,11.3,,2.2,69.8,10.52,,9.8,2,"88,655"
